molecule_chembl_id,bioactivity_class,standard_value,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL372710,intermediate,8000.0,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2ccc(Cl)c(Cl)c2)C3=O)c1,597.5390000000002,7.7891000000000075,1.0,6.0
CHEMBL364678,inactive,44600.0,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2cc(Cl)cc(Cl)c2)C3=O)c1,597.5390000000002,7.7891000000000075,1.0,6.0
CHEMBL191461,intermediate,1800.0,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)C/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1,616.7550000000002,6.714300000000009,1.0,8.0
CHEMBL363588,intermediate,9810.0,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1,632.7540000000002,6.550600000000007,1.0,9.0
CHEMBL365136,intermediate,4940.0,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)CC/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1,630.7820000000003,7.104400000000009,1.0,8.0
CHEMBL371798,inactive,49600000.0,CN(CCCCCCCOc1ccc2c(c1)O/C(=C\c1cccc3ccccc13)C2=O)Cc1cccc(O)c1,521.6570000000003,7.6229000000000084,1.0,5.0
CHEMBL189797,inactive,1610000.0,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OCC3=O)c1,440.5400000000002,4.441200000000004,1.0,6.0
CHEMBL372071,inactive,20000.0,CCN(CC)CCCN1CC(=O)N(C2CC2)CC1=O,267.37299999999993,0.5515000000000005,0.0,3.0
CHEMBL192953,inactive,20000.0,CCN(CC)CCN1CC(=O)N(CCc2ccccc2)CC1=O,317.43300000000005,1.2417,0.0,3.0
CHEMBL372279,inactive,20000.0,CC(C)N(CCN1CC(=O)N(CCc2ccc(Cl)cc2Cl)CC1=O)C(C)C,414.37700000000024,3.3255000000000026,0.0,3.0
CHEMBL191315,inactive,20000.0,COc1ccc(CCN2CC(=O)N(CCc3ccccn3)CC2=O)cc1OC,383.44800000000015,1.5548,0.0,5.0
CHEMBL191930,inactive,20000.0,O=C1CN(CCN2CCCC2)C(=O)CN1CCCn1ccnc1,319.40899999999993,0.03980000000000117,0.0,5.0
CHEMBL434948,inactive,20000.0,CC1CCCCN1CCCN1CC(=O)N(CCc2ccc(F)cc2)CC1=O,375.48800000000006,2.3034999999999997,0.0,3.0
CHEMBL190152,inactive,20000.0,O=C1CN(CCN2CCOCC2)C(=O)CN1CCC(c1ccccc1)c1ccccc1,421.54100000000005,2.2116000000000007,0.0,4.0
CHEMBL372262,inactive,10000.0,CCOC(=O)c1c(C)c(N2CCN(C)CC2)nc2ccccc12,313.40099999999995,2.4717200000000004,0.0,5.0
CHEMBL191084,inactive,10000.0,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)N(C)Cc1ccccc1,388.51500000000016,3.5672200000000025,0.0,4.0
CHEMBL32823,active,0.59,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,492.7110000000004,8.015100000000007,2.0,4.0
CHEMBL195418,active,3.0,Cc1c(Cl)nc2ccccc2c1C(=O)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,515.1010000000005,7.416020000000006,2.0,4.0
CHEMBL195241,active,4.1,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,578.8050000000002,6.5144200000000065,2.0,6.0
CHEMBL192682,active,97.0,O=C(CCCCC1CCSS1)NCCNc1c2c(nc3ccccc13)CCCC2,429.6550000000003,5.355800000000004,2.0,5.0
CHEMBL195179,active,6.96,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3ccccc13)CCCC2,443.6820000000003,5.745900000000005,2.0,5.0
CHEMBL424833,active,35.2,O=C(CCCCC1CCSS1)NCCCCNc1c2c(nc3ccccc13)CCCC2,457.70900000000034,6.1360000000000054,2.0,5.0
CHEMBL425739,active,38.4,O=C(CCCCC1CCSS1)NCCCCCNc1c2c(nc3ccccc13)CCCC2,471.7360000000004,6.526100000000007,2.0,5.0
CHEMBL278963,active,30.1,O=C(CCCCC1CCSS1)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,485.76300000000043,6.916200000000007,2.0,5.0
CHEMBL195067,active,32.7,O=C(CCCCC1CCSS1)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,499.7900000000005,7.306300000000007,2.0,5.0
CHEMBL194823,active,0.253,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,478.12700000000035,6.3993000000000055,2.0,5.0
CHEMBL363391,intermediate,1090.0,Nc1c2c(nc3cc(Cl)ccc13)CC(CNC(=O)CCCCC1CCSS1)CC2,450.0730000000004,5.405600000000005,2.0,5.0
CHEMBL191758,active,21.5,NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,289.8100000000001,3.527700000000002,2.0,3.0
CHEMBL134342,inactive,1000000.0,O=C(O)CCCC[C@@H]1CCSS1,206.332,2.7851000000000017,1.0,3.0
CHEMBL555666,active,0.5,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,565.2050000000004,9.395599999999998,2.0,4.0
CHEMBL557155,active,0.34,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,579.2320000000003,9.785699999999995,2.0,4.0
CHEMBL534932,active,0.33,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,593.2590000000002,10.175799999999994,2.0,4.0
CHEMBL2113368,active,0.32,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@H](C1)C2,608.2740000000001,8.937300000000002,2.0,5.0
CHEMBL555214,active,0.45,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,599.6500000000001,10.048999999999994,2.0,4.0
CHEMBL538573,active,0.33,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,613.677,10.439099999999993,2.0,4.0
CHEMBL539599,active,0.4,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,627.704,10.82919999999999,2.0,4.0
CHEMBL2113367,active,0.29,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3[C@H](C1)C2,642.7189999999999,9.590699999999996,2.0,5.0
CHEMBL536047,active,0.78,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,284.7900000000001,4.466400000000003,1.0,2.0
CHEMBL371276,inactive,19600.0,COc1cc2ccnc3c2c(c1OC)COC3=O,245.23399999999995,1.9223999999999999,0.0,5.0
CHEMBL196401,inactive,174000.0,C=CCC1(O)OCc2c(OC)c(OC)cc3ccnc1c23,287.315,2.5034,1.0,5.0
CHEMBL196116,inactive,100000.0,C=CCC1(OC)OCc2c(OC)c(OC)cc3ccnc1c23,301.342,3.1575000000000015,0.0,5.0
CHEMBL371006,inactive,96000.0,COc1cc2ccnc3c2c(c1OC)COC3(CC(O)CO)OC,335.35600000000005,1.3246999999999995,2.0,7.0
CHEMBL196177,inactive,137000.0,COc1cc2ccnc3c2c(c1OC)COC3(CCCO)OC,319.357,2.3539000000000003,1.0,6.0
CHEMBL196699,inactive,109000.0,COc1cc2ccnc3c2c(c1OC)COC3(O)CC(O)CO,321.32900000000006,0.6705999999999996,3.0,7.0
CHEMBL371651,inactive,46000.0,COc1cc2ccnc3c2c(c1OC)C(Br)OC3=O,324.13000000000005,2.815900000000001,0.0,5.0
CHEMBL370561,inactive,105000.0,COc1cc2cc[n+](C)c3c2c(c1OC)C(Br)OC3=O,339.165,2.2454,0.0,4.0
CHEMBL1385,intermediate,1070.0,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCNC2,273.332,1.5081,2.0,4.0
CHEMBL194372,active,101.0,CN[C@@H](CCOc1ccc([N+](=O)[O-])cc1)c1ccc(OC(=O)N(C)C)cc1,373.40900000000016,3.384800000000002,1.0,6.0
CHEMBL197696,active,14.0,CN(C)C(=O)Oc1ccc2c(c1)C=CCN(C)[C@@H]2CCOc1ccc([N+](=O)[O-])cc1,411.4580000000002,4.124000000000003,0.0,6.0
CHEMBL199670,active,0.5,O=C(CCCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12,468.6450000000003,6.316200000000006,3.0,3.0
CHEMBL370807,active,0.45,O=C(CCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccc(O)cc12,470.6170000000003,5.631700000000005,4.0,4.0
CHEMBL372202,active,0.04,COc1ccc2[nH]cc(CCNC(=O)CCCCCCNc3c4c(nc5cc(Cl)cc(Cl)c35)CCCC4)c2c1,567.561,7.631600000000007,3.0,4.0
CHEMBL382260,active,0.65,COc1ccc2[nH]cc(CCNC(=O)CCCCCCNc3c4c(nc5ccccc35)CCCC4)c2c1,498.67100000000033,6.324800000000006,3.0,4.0
CHEMBL199585,active,0.008,O=C(CCCCCCNc1c2c(nc3cc(Cl)cc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12,537.5350000000004,7.623000000000007,3.0,3.0
CHEMBL202661,active,0.87,O=C(CCCCCNc1c2c(nc3cccc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12,489.0630000000004,6.579500000000006,3.0,3.0
CHEMBL381499,active,0.1,O=C(CCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NCCc1c[nH]c2ccccc12,503.0900000000004,6.969600000000005,3.0,3.0
CHEMBL204895,active,100.0,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1O2,263.29299999999995,2.1914,1.0,4.0
CHEMBL382207,intermediate,3860.0,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCO[C@@H]2N3C)cc1,366.4610000000001,4.874800000000004,1.0,4.0
CHEMBL205335,active,142.0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1N2C,338.4070000000001,4.059820000000003,1.0,4.0
CHEMBL205895,active,13.0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C,338.4070000000001,4.059820000000003,1.0,4.0
CHEMBL381926,active,82.0,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C,276.33599999999996,2.2488,1.0,4.0
CHEMBL205940,active,56.0,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1N2C,262.30899999999997,1.8587,1.0,4.0
CHEMBL205231,active,27.0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C,262.30899999999997,1.8587,1.0,4.0
CHEMBL381782,intermediate,5510.0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@H]1N2C,351.4500000000001,3.9750200000000033,1.0,4.0
CHEMBL205340,active,94.0,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,289.37899999999996,2.1640000000000006,1.0,4.0
CHEMBL382351,intermediate,9890.0,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@H]1N2C,275.352,1.7739,1.0,4.0
CHEMBL205321,intermediate,3430.0,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CO[C@@H](C2)O3)cc1,353.4180000000001,4.817400000000005,1.0,4.0
CHEMBL207777,active,97.0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CO[C@@H](C1)O2,325.3640000000001,4.002420000000003,1.0,4.0
CHEMBL378404,active,38.0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2,325.3640000000001,4.002420000000003,1.0,4.0
CHEMBL205967,intermediate,2420.0,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CO[C@@H](C1)O2,263.29299999999995,2.1914,1.0,4.0
CHEMBL380830,active,610.0,CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2,263.29299999999995,2.1914,1.0,4.0
CHEMBL206237,intermediate,6700.0,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@@]2(C)CCO[C@H]2O3)cc1,353.4180000000001,4.817400000000005,1.0,4.0
CHEMBL206093,active,36.0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2,325.3640000000001,4.0024200000000025,1.0,4.0
CHEMBL426674,active,20.0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1O2,325.3640000000001,4.0024200000000025,1.0,4.0
CHEMBL377283,active,486.0,CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2,263.29299999999995,2.1914,1.0,4.0
CHEMBL494887,inactive,340000.0,CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,342.3610000000001,3.2112000000000007,4.0,3.0
CHEMBL464538,active,18.0,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1,406.6140000000001,5.3269000000000055,0.0,1.0
CHEMBL383242,intermediate,5500.0,COc1ccc(CC2=[N+](C)CCc3cc(OC)c(OC)cc32)cc1OC,356.4420000000001,2.951200000000001,0.0,4.0
CHEMBL19224,inactive,24330.0,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,339.3910000000001,3.860000000000003,0.0,5.0
CHEMBL207931,inactive,10730.0,COc1ccc(C(O)c2nccc3cc(OC)c(OC)cc23)cc1OC,355.3900000000001,3.350900000000002,1.0,6.0
CHEMBL208132,intermediate,6940.0,COc1cc2ccnc(C(O)c3ccccc3OC)c2cc1OC,325.3640000000001,3.3423000000000016,1.0,5.0
CHEMBL211383,intermediate,3000.0,CCC[C@@H](CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O,373.4930000000003,3.0839000000000008,3.0,3.0
CHEMBL211500,intermediate,3000.0,CCC[C@@H](CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O,339.4610000000001,3.490400000000002,2.0,5.0
CHEMBL211450,intermediate,5000.0,CCC[C@@H](CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O,325.4340000000001,3.2364200000000016,2.0,5.0
CHEMBL212526,intermediate,3000.0,CCC[C@H](CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O,373.4930000000003,3.0839000000000008,3.0,3.0
CHEMBL378763,intermediate,3000.0,CCC[C@H](CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O,339.4610000000001,3.490400000000002,2.0,5.0
CHEMBL378762,intermediate,3000.0,CCC[C@H](CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O,325.4340000000001,3.2364200000000016,2.0,5.0
CHEMBL379950,intermediate,3000.0,CCCC(CC1(c2nnc(Cc3ccccc3)o2)CCCC1)C(=O)O,342.4390000000002,4.363200000000003,1.0,4.0
CHEMBL212374,intermediate,3000.0,CCCC(CC1(c2nnc(-c3ccc(=O)n(Cc4ccccc4)c3)o2)CCCC1)C(=O)O,435.5240000000003,4.6494000000000035,1.0,6.0
CHEMBL213281,intermediate,3000.0,CCc1nnc(NC(=O)C2(CC(CCC(C)C)C(=O)O)CCCC2)s1,367.51500000000016,4.126500000000003,2.0,5.0
CHEMBL379065,intermediate,3000.0,CCc1nnc(NC(=O)C2(CC(CCc3ccccc3)C(=O)O)CCCC2)s1,401.5320000000002,4.323100000000004,2.0,5.0
CHEMBL212001,intermediate,3000.0,CCc1nnc(NC(=O)C2(CCC(=O)O)CCCC2)s1,297.37999999999994,2.4642,2.0,5.0
CHEMBL212220,intermediate,3000.0,CCCCC(CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O,353.48800000000017,3.8805000000000023,2.0,5.0
CHEMBL439508,intermediate,3000.0,CCCC(CC1(C(=O)N[C@H]2CC[C@@H](C(N)=O)CC2)CCCC1)C(=O)O,352.47500000000014,2.5980999999999996,3.0,3.0
CHEMBL213861,intermediate,3000.0,CCCC(CC1(C(=O)N[C@@H]2CC[C@H](C(N)=O)C2)CCCC1)C(=O)O,338.4480000000001,2.2079999999999993,3.0,3.0
CHEMBL377041,intermediate,3000.0,CCCC(CC1(C(=O)N[C@@H]2CCN(Cc3ccccc3)C2)CCCC1)C(=O)O,386.53600000000023,3.8285000000000027,2.0,3.0
CHEMBL212105,intermediate,3000.0,CCCC(CC1(C(=O)NC2CCCC(C(=O)N(C)C)C2)CCCC1)C(=O)O,380.5290000000002,3.2010000000000014,2.0,3.0
CHEMBL213240,intermediate,3000.0,CCCC(CC1(C(=O)N[C@H]2CC[C@@H](C(=O)N(C)C)CC2)CCCC1)C(=O)O,380.5290000000003,3.2010000000000014,2.0,3.0
CHEMBL211529,intermediate,3000.0,CCCC(CC1(C(=O)N[C@@H]2CCCC[C@@H]2CCC)CCCC1)C(=O)O,351.5310000000001,4.912900000000004,2.0,2.0
CHEMBL213404,intermediate,3000.0,CCCC(CC1(C(=O)N[C@@H]2CCCC[C@@H]2Cc2ccccc2)CCCC1)C(=O)O,399.57500000000016,5.355500000000005,2.0,2.0
CHEMBL377618,intermediate,3000.0,CCCC(CC1(C(=O)NCc2nnc(C)s2)CCCC1)C(=O)O,339.4610000000001,2.9141200000000005,2.0,5.0
CHEMBL212377,intermediate,3000.0,CCCC(CC1(C(=O)Nc2nnc(CC3CC3)s2)CCCC1)C(=O)O,365.4990000000002,3.8805000000000023,2.0,5.0
CHEMBL379935,intermediate,3000.0,CCCC(CC1(C(=O)Nc2nnc(Cc3ccccc3)s2)CCCC1)C(=O)O,401.5320000000002,4.518800000000003,2.0,5.0
CHEMBL213964,intermediate,3000.0,CCCC(CC1(C(=O)Nc2nnc(CC(C)C)s2)CCCC1)C(=O)O,367.5150000000002,4.126500000000003,2.0,5.0
CHEMBL379563,intermediate,3000.0,CCCC(CC1(C(=O)Nc2nnc(-c3ccccc3)s2)CCCC1)C(=O)O,387.5050000000002,4.595000000000002,2.0,5.0
CHEMBL214160,intermediate,3000.0,CCCC(CC1(C(=O)Nc2nncs2)CCCC1)C(=O)O,311.40700000000004,2.928000000000001,2.0,5.0
CHEMBL213944,intermediate,3000.0,CCCC(CC1(C(=O)Nc2ccc(=O)n(Cc3ccccc3)c2)CCCC1)C(=O)O,410.51400000000024,4.286500000000003,2.0,4.0
CHEMBL212771,intermediate,3000.0,CCCC(CC1(C(=O)Nc2cc(Cc3ccccc3)ccn2)CCCC1)C(=O)O,394.5150000000002,5.062300000000003,2.0,3.0
CHEMBL211652,intermediate,3000.0,CCCCc1ccnc(NC(=O)C2(CC(CCC)C(=O)O)CCCC2)c1,360.49800000000016,4.814100000000004,2.0,3.0
CHEMBL211596,intermediate,3000.0,CCCC(CC1(C(=O)Nc2ccccn2)CCCC1)C(=O)O,304.39000000000004,3.4715000000000016,2.0,3.0
CHEMBL211943,intermediate,3000.0,CCCC(CC1(C(=O)Nc2ccc(OC)nn2)CCCC1)C(=O)O,335.40400000000017,2.8751000000000007,2.0,5.0
CHEMBL211897,intermediate,3000.0,CCCNc1ccnc(NC(=O)C2(CC(CCC)C(=O)O)CCCC2)n1,362.47400000000016,3.6884000000000023,3.0,5.0
CHEMBL208888,intermediate,3000.0,CCCC(CC1(C(=O)Nc2cn(CC)nn2)CCCC1)C(=O)O,322.4090000000001,2.687900000000001,2.0,5.0
CHEMBL377431,intermediate,3000.0,CCCC(CC1(C(=O)N[C@H](CO)Cc2ccccc2)CCCC1)C(=O)O,361.4820000000002,3.1576000000000013,3.0,3.0
CHEMBL212572,intermediate,3000.0,CCCC(CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O,339.4610000000001,3.490400000000002,2.0,5.0
CHEMBL376425,intermediate,3000.0,CCCC(CC1(C(=O)NC2Cc3ccccc3C2)CCCC1)C(=O)O,343.46700000000016,3.721400000000002,2.0,2.0
CHEMBL377037,intermediate,3000.0,CCCC(CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O,373.4930000000003,3.0839000000000008,3.0,3.0
CHEMBL378050,intermediate,3000.0,CCCC(CC1(C(=O)N[C@H](C)c2ccccc2)CCCC1)C(=O)O,331.4560000000002,4.3152000000000035,2.0,2.0
CHEMBL212065,intermediate,3000.0,CCCC(CC1(C(=O)NC2(CO)CCCC2)CCCC1)C(=O)O,325.449,2.8591000000000006,3.0,3.0
CHEMBL209493,intermediate,3000.0,CCCC(CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O,325.4340000000001,3.2364200000000016,2.0,5.0
CHEMBL386053,intermediate,3000.0,CCCC(CC1(C(=O)NCc2ccc3c(c2)OCO3)CCCC1)C(=O)O,361.4380000000002,3.4829000000000017,2.0,4.0
CHEMBL211471,active,42.1,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,223.29599999999996,1.9437,0.0,2.0
CHEMBL209392,active,73.6,N#Cc1ccccc1-c1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,479.5740000000001,6.410680000000006,0.0,3.0
CHEMBL209924,intermediate,1012.9,COc1cc(Br)c(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1OC,517.4140000000002,5.651700000000005,0.0,4.0
CHEMBL212162,intermediate,1341.7,Cc1cc2c(cc1CN1CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC1)OCO2,436.50200000000024,4.909120000000004,0.0,4.0
CHEMBL212111,intermediate,1072.8,CC1=C(CCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C(=O)C2CCCCC2=N1,477.5990000000004,5.549800000000006,0.0,4.0
CHEMBL209863,intermediate,3203.7,Cc1nc2ccccn2c(=O)c1CCN1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,474.5550000000001,4.230820000000004,0.0,5.0
CHEMBL427232,active,21.0,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCC3)CC2)cc1,385.50200000000024,3.7676000000000025,0.0,3.0
CHEMBL211520,active,126.3,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCCC3)CC2)cc1,399.5290000000003,4.157700000000004,0.0,3.0
CHEMBL380050,active,284.2,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCOCC3)CC2)cc1,401.50100000000026,3.0040000000000013,0.0,4.0
CHEMBL384563,active,98.0,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NC=O,327.81500000000005,3.1909,2.0,3.0
CHEMBL415799,active,225.0,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2N,299.80500000000006,3.4036,2.0,3.0
CHEMBL386541,active,40.5,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NS(C)(=O)=O,377.8970000000001,2.9941000000000004,2.0,4.0
CHEMBL219262,active,386.0,COc1cc(C(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,407.4700000000003,3.8963000000000028,2.0,6.0
CHEMBL219264,active,8.39,COc1cc(CCC(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,548.6840000000003,4.891900000000004,3.0,7.0
CHEMBL219316,active,59.0,COc1cc(CCC(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,534.6570000000004,4.501800000000004,3.0,7.0
CHEMBL384886,active,72.1,COc1cc(CCC(=O)NCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,520.6300000000003,4.1117000000000035,3.0,7.0
CHEMBL220141,active,135.0,COc1cc(CCC(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,506.6030000000004,3.7216000000000022,3.0,7.0
CHEMBL445846,active,40.7,COc1cc(CCC(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,492.57600000000036,3.331500000000002,3.0,7.0
CHEMBL219911,active,365.0,COc1cc(CCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,435.52400000000034,4.215300000000004,2.0,6.0
CHEMBL374981,active,5.08,COc1cc(C(=O)NCCCCCCCCC(=O)NNc2c3c(cc4ccccc24)CCCC3)cc(OC)c1OC,561.7230000000002,6.3482000000000065,3.0,6.0
CHEMBL216159,active,5.24,COc1cc(C(=O)NCCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,548.6840000000003,5.353100000000005,3.0,7.0
CHEMBL219569,active,5.65,COc1cc(C(=O)NCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,534.6570000000004,4.9630000000000045,3.0,7.0
CHEMBL434378,active,18.2,COc1cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,520.6300000000003,4.572900000000004,3.0,7.0
CHEMBL219550,active,17.0,COc1cc(C(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,506.6030000000004,4.182800000000004,3.0,7.0
CHEMBL219063,active,241.0,COc1cc(C(=O)NCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,492.57600000000036,3.7927000000000026,3.0,7.0
CHEMBL266045,active,89.2,COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,478.5490000000004,3.4026000000000014,3.0,7.0
CHEMBL385269,active,51.6,COc1cc(C(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,464.5220000000004,3.012500000000001,3.0,7.0
CHEMBL374184,active,105.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3,393.48700000000025,3.945700000000003,2.0,6.0
CHEMBL218940,active,58.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(OC)c1)CCCC3,393.48700000000025,3.945700000000003,2.0,6.0
CHEMBL436302,active,234.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1OC)CCCC3,393.48700000000025,3.945700000000003,2.0,6.0
CHEMBL219406,active,169.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C)cc1)CCCC3,377.4880000000002,4.2455200000000035,2.0,5.0
CHEMBL219405,active,309.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc([N+](=O)[O-])cc1)CCCC3,408.45800000000025,3.8453000000000026,2.0,7.0
CHEMBL220294,active,191.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3,408.45800000000025,3.8453000000000026,2.0,7.0
CHEMBL219400,active,338.0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1[N+](=O)[O-])CCCC3,408.45800000000025,3.8453000000000026,2.0,7.0
